(alpha=0.50),(alpha=1.00),(alpha=1.50),(alpha=2.00)
4.217906,-25.353064,3.050593,26.315284
-24.321350,-11.501729,10.349430,-6.805521
3.692620,38.275321,-8.217503,10.103194
-116.219624,68.784059,-5.709541,13.017985
-13.358884,7.016983,-11.917794,-10.090890
-0.994408,6.654721,35.017678,13.101392
-10.085301,23.346748,-2.120914,-15.838642
-1.267533,11.486133,-3.445229,-20.290860
12.113896,-5.484762,15.310408,-28.976110
1394.736853,-5.149183,12.152620,11.630778
-30.759691,-4.507134,-12.667190,8.611643
2.202863,-4.259198,7.547213,-15.895520
27.288000,-101.359806,13.241328,24.031290
-396.721733,-1.281266,19.145252,8.470480
191.142254,-27.393615,18.762219,14.478153
-13012.459637,-59.081343,-40.026000,-3.921767
17.132230,-1.342268,19.105023,-11.110014
-3.746474,4.431040,-20.479788,13.810668
-0.906208,-8.143090,-17.815919,15.443819
5.412683,97.613330,-4.841788,5.210094
28.059581,57.096492,-12.461588,-6.197506
-19.425938,5.108638,22.703612,-4.223848
-453.608605,-30.661383,-12.039098,12.010090
3.267721,-3.389708,-16.134235,2.644058
-5.725509,-5.773957,0.143592,10.923072
-2.546945,18.928094,-2.279308,-24.748635
37.320606,4.353976,-171.001944,-10.809348
-1.845870,21.793492,25.550533,-5.441227
11.084429,-6.661461,-7.603024,-8.404637
-2.313340,2.150949,9.946510,0.048681
66.943632,-8.052412,47.255583,2.564041
-0.660201,2.547216,-4.691329,2.782861
75.055446,8.046008,-42.984606,-0.981508
6078.982965,-11.302326,6.584907,0.586862
2.508993,0.784941,-54.410261,29.646053
65903.931297,8.149264,3.658128,-2.885940
-87.206940,-9.100277,-26.395998,-7.233392
0.183469,-1.852687,-30.619161,8.359172
-9.839101,-7.967874,-23.712527,12.779384
-1555.342734,-155.303600,7.600144,14.045017
0.730133,-8.148368,0.439888,-8.020365
25.431476,7.879564,4.971848,14.453754
47.927982,2.947571,-3.409334,13.712416
-5.515987,-10.633949,25.119854,-39.362414
-11.067792,19.738734,-9.771121,-3.581317
-16.434260,-9.853883,3.277111,9.750049
-3.953108,26.777722,5.358760,10.994906
2.714412,34.809488,1.619939,0.333314
-511.439010,48.278312,-10.172132,23.587147
-0.917371,-5.320606,-1.552969,-16.392625
984.008169,2.344757,12.198223,-12.302786
33.064766,66.168760,15.406613,14.097382
0.272422,78.212397,1.762923,20.695221
-1.449252,13.962556,-1.581223,-14.332641
-58.108607,-9.637394,5.254975,-8.962479
6.266314,3.431674,10.675005,-5.442461
40.578995,-5.382342,5.819775,13.657329
-2.988169,-328.091837,-17.980851,-5.186751
-2.235414,-14.829766,7.583402,6.925387
3.197541,-13.723789,-4.295448,23.231651
-23.919110,-0.342608,-17.742888,15.781658
-20.022343,-74.239711,14.328997,-11.177138
-17.873245,-2.029089,-3.420447,8.194631
-3.861856,-9.511656,-20.603664,-14.866536
-148.984148,9.206140,-6.451367,-22.689374
-5.987897,-4.259028,-25.332851,-1.833805
1.051862,-10.919968,14.353322,-8.038765
2.106591,-2.588276,-14.224713,30.843846
2.617395,10.963011,-10.803199,0.105061
-0.948383,5.058323,-4.214736,0.319763
-0.702868,-43.849177,5.860997,-0.829422
-4.575432,7.851133,-1.549629,-25.492993
-16.725367,68.141575,12.985003,23.180013
1232.626455,-41.999580,-3.402508,-1.916687
-42.114392,62.976174,-9.805181,1.115544
-2.882387,4.871105,-39.038574,-13.381737
-3.926908,-13.099690,31.579179,-24.679650
254.413125,19.024344,13.181337,-10.877726
265.883127,-3.636554,-4.606963,-6.827758
-682.246776,4.527425,-1.289277,-5.355700
1.268034,8.774712,38.399967,-1.817740
1.349077,-14.569617,-11.686215,-6.476102
1.556583,3.559880,46.403305,-24.592025
-13.707642,-8.614090,1.336817,-6.311005
-0.039175,-9.712735,16.465961,-4.640145
3.647111,-0.565381,-14.332467,-9.606653
-0.411522,-2.161494,-10.608911,7.121899
-23.039899,34.473036,-64.323107,-15.106704
167.295762,-10.424357,-13.191719,3.743675
-62.574602,43.287212,19.725318,10.373338
422.573729,-3.557714,-1.191812,13.938902
-2.852343,-37.956013,4.217849,12.106598
12.390922,0.846624,-3.049050,-8.542464
1.129259,-4.879833,23.526896,17.502843
106.514160,1.297641,10.947120,26.384386
-10075.012356,-8.862461,31.710178,2.916108
3.769298,35.707623,-0.396180,-6.744531
19.826212,2.193580,13.819731,2.333580
-54.154099,-0.586370,-10.142141,2.957260
5.806452,-0.550074,22.526192,-9.099872
7782.711541,-10.099314,36.525021,22.366622
1.017935,12.829928,3.319387,-4.819529
-34.177464,-37.187200,20.935048,3.883852
0.038191,-15.315017,17.966773,5.682624
-453.994408,-2.011863,-12.559116,-11.554933
133931.801488,6.391747,30.670760,-3.107385
35214.435626,-2.351236,14.654552,-1.966862
1.682988,-79.636438,38.088534,3.328803
251.559527,36.792896,2.764852,-2.415126
-1.774209,-1.388350,17.584595,-8.758746
-7.825264,-1.983730,69.794707,0.693346
-5.547534,-1011.048382,1.362477,-18.332214
0.236811,-35.099407,6.080571,-13.149842
4.909740,1.985912,-9.402952,-12.022511
-0.581458,9.563764,-8.909404,-5.825593
10.234834,-11.170197,-41.034606,16.801959
-98.708753,-12.441678,14.013447,-8.930735
-2.518120,-1.460941,15.617577,6.498223
-0.901125,-11.925303,-6.568505,1.486447
-3.945916,-5.555878,-4.777753,17.118773
6.535957,-9.343887,-15.374808,16.662211
5.772739,54.310599,47.805988,0.619290
35682.541663,11.521310,-15.069670,-6.669623
-5.716917,-1.074475,-8.082397,-10.160127
42.309280,-14.163987,-4.366279,-14.667543
7.934354,4.348408,15.849218,3.455459
51.236944,11.968102,-4.436881,8.857495
-470.089074,7.489904,9.633527,12.112059
64.905977,-9.364321,4.708481,24.240913
-85.183550,45.239260,-76.779458,-6.208243
0.427923,12.814816,-6.219058,-13.693212
-83.162249,-5.695956,-324.463259,5.385925
-1.473300,6.449631,-18.131236,12.497987
0.856580,-18.208048,20.389401,-21.230182
-20.321096,31.476799,-71.374916,21.118027
1510.524849,-3.073700,-0.016869,-21.076107
-64.767514,-5.064214,51.618397,-2.357199
454.331760,-11.999424,17.643221,19.591604
3.442153,-4.894694,-17.692175,-9.197679
-2.247463,-21.730014,0.029541,24.735442
-5.825574,62.674057,-1.861704,-8.236115
-3.864237,-4.479449,13.060645,3.261682
9.016044,16.198440,-15.551007,-14.606609
2.778455,5.955616,-1.359296,4.654764
-3.083381,-68.102094,-3.124207,6.866550
0.250082,1.194588,1.054507,31.941638
-80.133341,43.363872,16.103119,17.610905
0.991113,4.483319,-22.696570,15.272409
-1.669060,4.651720,-9.572187,27.556363
-1647.036074,13.661023,-12.401786,8.398525
-1.616770,-1.848106,-8.951284,13.142263
12.102277,-65.342015,-3.296879,-10.681872
-9.404773,5.374396,8.243794,-14.795977
6.128742,-5.594078,61.479308,-17.662193
-0.846262,8.061572,-1.400475,-0.417291
-35.554953,-48.059382,22.832144,-33.445764
574.322526,42.235955,-3.609394,14.624525
-1.701035,1.898724,-6.573577,4.707589
539.259893,13.932825,3.300037,-7.154746
11.604633,-88.487092,24.387531,24.641993
2662.137803,-38.371273,39.482268,18.235908
-2.495339,10.633183,11.409037,-6.768270
-1.864783,12.554752,6.417767,9.393142
74.432638,-2.889221,-4.843233,-28.343783
-0.422058,55.625882,-13.498232,11.605475
-0.852998,24.332645,7.184499,22.089201
-1.389159,16.896727,-45.014514,-0.537684
1.223484,115.201377,-20.050117,-19.946547
-48.788067,19.711462,-10.603705,4.593751
-25.927150,16.431884,-11.210867,-6.836935
9882.259998,-2.622297,-7.883332,-1.914250
-4466.978017,31.574565,5.669443,-4.091553
5.507400,-1.714712,-33.185102,-6.230905
2.764020,42.302311,-0.507715,-0.361093
1.449168,-6.653599,0.310577,6.360486
3.287872,-16.289288,14.342852,-21.309026
7.378222,-2.443422,-6.865279,-13.870843
-23.232221,28.015430,-8.973770,11.683635
0.443410,7.999906,-6.003868,-18.619614
65.210231,12.836873,-4.678121,-5.432370
0.486698,8.900977,-7.632826,7.791449
-1.377457,36.928594,13.695570,0.367999
20.853050,-22.849743,2.787621,-5.127254
-18.292795,-6.038844,2.586293,-9.163541
-0.560602,8.815903,3.709605,-21.220093
-33.630526,-5.416913,-171.381859,23.715875
-2.301012,-1.465713,-0.645316,8.939429
-17.133308,-5.171930,-15.997228,-13.026911
-3.264492,14.662504,5.726866,2.848049
-3.491657,-3.170952,-0.376322,23.956728
3.723358,9.295678,0.562410,10.466378
29.749572,-26.684548,2.809768,-1.294665
-4.941212,86.928435,-0.005822,-0.315588
17293.328063,1.584939,16.279945,-8.016975
-189.807161,-14.020883,-13.773212,-25.742447
-41.499107,-20.207455,-16.427563,21.685607
1.485457,15.728776,6.884697,-14.029196
107.271427,23.043898,8.718357,4.308351
7.704150,28.858013,-14.492267,-2.447869
38.451375,-26.768338,-2.670493,-7.721742
-5.818610,4.225223,8.783856,20.399522
-9.495169,-45.319572,-13.542356,14.385685
-70.052907,4.998519,33.390650,-24.466313
-1025.937686,1.758414,23.087726,5.536039
4.391117,7.345382,1.546114,-10.671000
1.287498,1.730602,1.500298,-9.779717
-4.027839,4.863743,-7.412950,4.346452
-0.890287,46.298931,-9.378494,13.856560
19.282488,16.514486,-3.872368,-18.871136
-1.322133,-35.706652,-46.215157,12.600939
-41.583388,-9.792093,16.343822,-17.388829
4.899519,0.419291,-2.136028,18.549692
0.782993,-26.974180,21.594265,-0.168988
-4.930806,0.653164,8.180655,22.788828
5.559679,1.717651,6.800215,-14.759591
-20.533823,2.984230,1.579803,-9.467365
6399.598869,15.124974,-5.651507,6.979673
-74.724663,-24.180855,0.136663,7.996931
36.773188,-47.404585,65.867264,16.628850
30.639660,1.169825,-7.871063,13.511447
-0.992535,3.210607,-8.607233,20.391193
-1.040651,209.426885,-9.109639,-24.500920
2.905982,-14.834087,8.068099,-12.952123
945.960798,-16.810664,74.725088,-2.451888
-1054.102716,12.251732,6.348891,13.134380
31934.122834,269.663695,6.709378,-16.240846
-1.465264,19.176185,-14.571362,-11.407250
-2.107910,217.952670,0.165724,15.210087
10.985854,-297.055373,-21.227345,-1.993058
-1.089128,28.051023,-17.250241,10.478526
2.545561,18.778677,-9.409674,-6.565893
-54.330888,6.643290,-1.562483,8.106890
-2.105283,33.678505,-10.802925,-33.116338
80.457257,94.907497,15.262295,6.741018
1.868135,-2.482199,-5.175265,-11.169628
-11.076939,2.290537,17.300166,-10.876213
-198.930098,-16.304572,-4.548310,-6.982724
4.651061,9.191840,0.606179,-10.128784
-88.171924,0.927044,-26.588356,18.096621
-25.927973,-10.764552,-22.418362,24.439524
-587.784977,5.010998,8.877398,5.209846
-16.963490,-8.071837,-5.152793,-27.341217
-55.541449,-7.662551,-11.872742,-12.139917
-0.391689,-23.844688,-17.462350,1.513354
143.532770,15.011501,11.759402,-9.117167
37.292770,4.981976,-1.043728,-3.481667
-3.299454,-13.989773,-34.448427,-4.984902
2.998223,-3.547619,-1.064320,-27.823240
24.114540,-8.300957,-3.372875,-11.408206
0.401094,13.615391,-1.331111,5.792354
221.562376,-0.543951,-3.023516,4.409324
-0.581498,3.600919,5.622017,1.594944
0.533876,7.663737,-12.318595,-12.160686
1.684395,7.334333,32.214104,3.167476
-3213.580243,-11.526405,2.385068,13.884357
-10.732184,15.435921,17.603916,-7.009764
-2020.221901,7.143157,2.656729,4.311848
-184.817304,67.660392,60.122407,-15.261729
-10.186733,5.411779,-26.493513,-22.010895
35.494090,-4.121651,-3.181944,-15.798757
1.606857,-23.772887,-2.969416,3.517981
14.338658,0.219377,-3.784188,-7.730088
-232.121106,-18.858573,13.744755,35.717033
10.815022,-15.939796,-21.452259,1.311418
17.864400,-1.372754,-14.626712,-2.911815
-130.153165,136.471539,-2.482955,13.698390
0.572864,-0.883934,-17.119984,10.091972
407.423743,6.405137,-14.474812,1.818346
1.171234,-0.446290,2.408710,-2.950184
-350.403221,-126.989999,-2.086433,-23.171113
5.843761,5.306595,-14.208058,14.661151
1.054757,-8.853896,0.469683,-27.973486
0.552854,-47.593755,4.541430,1.049864
-287.698836,-5.836689,8.235551,-26.950601
1557.853182,-16.052405,0.057562,10.600695
-69.410443,-1.466207,-21.856506,14.166704
-432.528475,-8.686433,-8.134226,5.432349
83.747628,4.927760,2.826886,27.183554
-2.699809,11.512391,-18.424480,-11.567587
603.712732,-3.183626,-18.654338,1.393155
-2090.731974,1.031159,-2.476542,5.297094
51.728671,-2.663249,-8.344208,-3.262220
-25.222074,-0.594133,17.446582,9.656099
-2923.686781,-7.288261,51.960026,-9.602041
-9.269211,-12.703082,3.993324,-15.780073
6.512020,0.425509,-1.143741,12.766072
-24.959189,-3.166921,-3.941864,0.148587
8.070176,-72.275463,-8.035460,-19.050767
13.262203,-18.702258,-49.179638,-9.096654
24.757640,0.525652,-8.979407,20.645154
2.666660,5.142121,16.485456,-19.824297
-0.974029,11.292642,99.839255,12.731673
-37.027216,6.768843,4.579026,18.311681
-217.833830,-30.083303,-12.062055,-57.142416
22.414613,-130.535438,-20.115678,20.251058
12.292078,7.564200,15.158222,-0.986984
0.417976,2.305586,2.726561,16.651649
-3.362909,-11287.272548,3.055049,24.574661
-1.766550,23.692074,-15.631582,-27.022506
-47.127412,22.995605,-18.281975,26.389693
-0.576471,-2.758914,-16.586040,-32.941818
-6.830949,-79.376521,20.370795,-12.473167
-0.338076,6.413537,-2.531602,-27.486519
607.825820,-38.259159,5.214289,28.396742
-768.312091,-69.214351,-4.106491,13.488833
-0.808386,11.597684,39.697896,-22.169761
-2.757841,20.461973,-3.579203,24.305079
479.939244,16.333151,-13.375536,0.729404
1.127276,-5.362284,-32.494175,5.805147
-27.644835,-15.242876,-18.035471,-0.232932
-204.914329,-12.642263,-14.685421,6.015407
-4.077913,-2.211521,15.695911,-6.790266
-13.771823,-194.349365,17.634209,-18.765824
-0.620972,145.414845,15.968729,-7.689665
2.139446,6.699667,4.819275,28.058440
21.439670,-33.221445,-41.707713,3.825800
59.458701,19.246413,-1.784187,-8.758070
1.682058,63.053083,-14.756978,-8.558250
-2.908607,9.108591,27.590238,-17.347743
1.889194,-11.937560,4.987556,9.609402
7.085228,28.206609,7.577676,7.809325
-24.678400,54.525737,-53.599441,2.970254
-12.273328,59.220911,9.264733,3.225347
-10.228361,4.108743,-4.615791,11.770058
-2.342925,-22.830725,13.494977,22.079941
-0.095890,24.892425,-0.755840,3.489031
-184.207413,-4.217454,18.660400,12.773183
0.305152,-185.453017,7.136220,-16.594589
-3.048314,-34.241441,8.553156,-9.229198
201.506708,-3.944202,13.075085,-10.438489
-54.549419,-61.683838,30.021871,16.487778
0.778888,-4.109471,-14.817372,15.823071
-161.722047,31.580908,-15.482597,-9.595244
-4.495285,-0.985481,-28.485836,-21.155857
-15.165167,-10.544811,-6.340694,-19.962934
1.706191,3.610518,7.460385,-4.389258
30.989226,-5.577158,19.732696,1.931796
18.686296,18.721648,3.585707,-15.171555
437.832782,23.106615,-3.722349,-9.083429
46.950196,-41.252278,-7.899076,8.229525
481.235669,-7.798315,28.195931,-2.989979
0.841095,-10.003455,0.502039,-23.698783
36.105201,6.244909,-1.572743,11.994829
-1.073709,-2.734316,6.435761,-14.386443
-153.664293,-12.962136,-3.337251,-19.852191
-9.062546,-2.545126,-9.954791,-20.694614
-0.603956,2.506581,-16.706476,-11.006667
-0.948445,-11.128224,38.022453,18.394227
-11.737531,-288.686894,-1.863611,23.792616
0.676237,-28.673575,4.013494,-11.877078
-36.737661,8.330844,-77.328728,-9.209329
44.457317,-30.006438,6.427181,-12.702555
-41.580568,40.103762,-1.348439,1.548576
97.334270,6.618717,-1.175295,-13.001513
-1.328818,10.861764,-11.437871,16.202715
178.998907,-3.170563,9.580182,-4.132326
20.546279,13.457981,-20.754302,-1.133900
12.356728,20.417646,11.727863,31.819618
-77.908634,19.029097,-5.745913,-2.190296
-20.256571,-0.364875,-3.339603,-13.073338
-2939.053912,-3.839215,-3.440784,-8.876331
61.128480,31.666855,-11.393179,6.796357
0.560042,12.184948,-4.457362,20.718442
-394.035238,7.052464,20.569834,24.616552
-2.565598,-59.616683,3.755780,-4.737958
1.337791,-47.228354,17.984369,23.640810
-0.106779,54.745657,1.293242,9.972711
194.379465,5.990339,-5.321084,7.923999
150.935237,-0.624084,5.915020,23.436727
-25.897459,-0.938719,-8.859983,15.363783
351.006283,-4.543651,-8.265690,-3.873387
-1.689002,1.428418,3.330565,-6.608531
0.342315,12.425789,-7.191982,9.507259
-12.201931,-20.558590,-5.161171,-16.237081
159.602340,1.522429,3.711461,1.314020
0.731624,-2.507181,-8.815199,-1.773322
-25.231538,4.177692,-10.051839,2.322597
871.064508,4.195146,9.936063,-9.160598
-0.443214,-0.764331,-5.612860,-8.007255
19.317578,8.095717,-9.516719,31.751785
-10.555367,10.741308,-12.789100,-3.085063
58.913838,5.006331,-231.899898,-14.928763
2.928181,-5.953274,22.282323,-24.510498
26.311000,15.301686,-10.351125,-20.732766
-25.584895,1.694442,0.780751,5.585934
3.297873,-3.360487,4.799389,-12.681620
15.747486,-2.650970,18.961523,-4.970449
-50.792227,2.270065,-11.597594,-2.461620
85.223606,52.343403,-3.844826,-5.639866
30.298280,22.850622,12.842175,9.706666
1749.046486,14.913026,-20.120120,15.831047
-116.222067,-23.769276,-5.670052,-3.417010
4.848986,-4.756733,-9.954794,4.650190
11.530014,13.305502,4.721418,-16.711417
5.376752,-15.097727,3.623757,34.552211
-12.275488,2.501066,-3.398869,15.649786
2.094881,-23.137458,-10.598962,-1.829704
-21.941485,5.303129,-8.158303,-13.175044
-24.111181,-4.514093,23.919407,-1.264233
1.078131,82.288219,4.105717,-4.737432
9.246334,13.334586,-4.843175,-9.271355
-131.038061,-8.685924,3.590868,-7.978275
-5.437098,-39.171831,6.601613,-1.547214
30.622976,-39.896911,0.544204,1.102174
12.892815,36.208516,25.232665,36.889188
4.097356,-0.388048,5.655217,25.817242
23.082815,-2.248591,6.198575,12.146498
25.018601,5.010500,-7.209792,-11.368358
48.220281,15.515111,9.272473,3.964304
-23.312905,-2.582976,165.822125,4.161738
194.290858,1.677655,-15.733686,8.745337
3.556459,-7.458064,1.132075,-9.856931
-0.266789,15.550593,0.791673,1.909267
0.556964,14.104158,9.861938,-0.713561
-168.937169,-1948.748667,1.619790,42.450154
0.188450,23.630033,-17.332378,-7.113538
-11.444870,-4.088235,2.811815,-24.924057
59230.224323,36.688829,-15.083330,-6.353234
-11.501446,-6.099057,-8.362561,-7.886688
-31.046811,3.338029,19.897873,-18.512874
-2.213859,8.676966,-7.824828,-12.824479
-2.769421,2.348997,2.959493,-5.935446
164.281801,-4.586342,20.119602,-0.187198
1126.768498,2.203476,6.208933,-20.487554
0.154084,-1.245267,5.122884,15.945006
-6.228997,8.668485,-40.443439,5.384682
0.533098,9.259160,7.313116,-12.166569
0.232984,-113.625062,4.534019,-25.609724
-17.499493,1.855251,4.994985,10.792783
21.095288,-24.195256,-13.969805,-23.078085
0.714719,-49.441825,0.604226,4.148152
-0.824714,-57.379370,-19.352409,0.617540
-32.911968,-3.512970,13.681920,-1.287002
-7915.965238,1.985732,9.146273,9.648543
-103.071593,-4.858355,-4.649490,5.829354
-24.108566,-130.858896,-1.490239,-18.936215
-146.527413,-16.245516,-5.587822,-2.745764
13.756891,-12.217650,12.934419,-14.199290
5.317554,-19.442558,-14.779259,-1.055090
6.802397,-2.571101,158.474501,-40.083437
2.980973,-4.265050,5.451173,34.921360
-1.935579,2.118589,49.762745,-13.282212
-1.771847,17.003152,-7.797617,8.635045
6.777375,-0.685081,14.812181,14.275175
5.676586,1.969035,21.538080,-14.110364
-29.180355,-4.217237,10.227182,-37.705084
-17.025969,5.292146,-21.542172,41.832099
-35.697141,-17.751450,28.402300,3.427660
2.144870,-8.886807,40.011809,0.267897
554.457195,-8.545928,-8.130424,5.090492
175.019772,-1558.240033,26.452293,11.563264
-8283.425298,120.967486,-183.575601,15.241510
-6127.866132,-10.882557,-8.299789,31.855919
-7.937619,-1.884638,-4.787019,18.030773
-0.431431,-6.557677,3.178909,-0.853025
-1.867037,-38.017034,16.380540,10.778613
4.031724,5.879678,19.644898,19.706703
172.994689,14.993186,6.031736,28.753525
115.466166,-9.615939,9.880825,-7.006376
-0.247681,-7.038979,-5.865432,-9.907193
-28.853626,41.524283,3.306713,4.973905
-1722.088331,-2.166834,1.929536,7.464763
362.537449,2.102304,4.309199,-23.624837
7.116608,-2.993209,-4.774676,-0.294710
2.510857,-17.217946,20.593010,-2.214759
-5.948875,-5.300172,-20.880201,21.482138
-3.327772,-22.630008,-16.644987,-34.743947
6.313067,-10.790342,-1.604320,12.653806
19.079060,-0.745069,-12.049992,-6.935064
-50.705644,2.948426,3.534954,-12.662869
-1.883189,11.030328,-27.349301,3.508697
-3621745.359924,-14.272607,2.108202,2.134217
-0.413614,34.814309,15.940641,-0.389189
-221.654605,11.786232,8.724844,6.087493
17.197858,-15.871149,34.543282,6.156568
-2.041293,0.791336,-6.400846,-11.358909
3.119943,-91.666106,-67.928357,3.155062
8.782718,8.342294,-3.679826,-0.461694
24.979401,6.292577,28.603938,-12.445975
8.803099,75.828490,14.063839,10.983277
-148.299719,-3.466426,-0.179792,-21.987863
-1920.128052,7.329669,8.067413,-6.234585
-9.197444,-52.696259,-9.081278,-8.575505
27.468010,-17.340295,12.294262,-5.049085
2.783823,-1.407818,6.433443,-0.470036
-8.286608,10.602512,-15.854075,12.726694
-3.392917,-13.077159,-34.918903,-7.486903
186.966507,1.966849,-7.210791,-3.112029
-1.984889,0.027325,2.635818,-2.886000
-154.301714,3.465649,-15.672531,9.435601
60.703557,34.662522,-24.656779,11.101881
-0.177413,40.437317,19.576841,1.219920
-31.082509,134.715732,13.112198,-0.110714
-134.974735,3.304659,-28.692820,22.733889
-1.540334,-4.180995,29.473998,-14.431055
2.172549,-4.927222,-37.023702,-2.117616
1.081833,13.933581,27.351241,-8.824826
-114.855285,-6.494807,-1.359140,7.806721
138.651452,58.542556,23.382466,11.208487
2.859933,-39.793729,-12.410691,9.871837
161320.198539,-22.103612,-3.802382,0.204757
0.270424,-15.872020,7.434071,-19.758301
-18.261367,1.550895,-24.019271,-11.893602
-21.845454,1.851135,-156.574358,11.945317
2.144673,-32.496678,24.592150,9.008361
2.660478,7.243308,17.772743,15.832960
2.931562,-6.533783,-4.380262,-29.135701
10.818055,-1.470251,2.155419,3.322223
50.123401,51.690510,-26.320368,7.900482
123.402366,12.229764,-1.547753,2.011294
-2.303930,49.539450,-6.491369,-4.291844
-50.901679,33.499952,8.005577,-14.442881
-2.570756,-13.648017,4.367754,-8.793126
-11.816502,3.695330,16.896648,1.780059
-4.732761,-12.864801,-11.675238,21.687817
-4.450863,5.812385,-13.620876,9.511795
171.541486,-8.075302,1.352890,14.738350
249.411174,4.531807,4.827032,35.640808
-8.540216,-7.080520,-8.739695,11.843814
8.798726,1.113337,23.322707,-11.577250
15.024602,-394.751245,50.329095,-1.524640
-7.636760,-29.193959,-13.862931,17.684060
5.765388,-12.207500,-6.248729,-18.687394
-4.346347,5.148924,-0.566107,-7.876939
152.305085,4.026423,-1.021604,-44.733748
-1.340289,8.546067,0.116981,-10.044648
1.895272,85.025918,-29.917544,-15.290930
-1.723018,-27.607267,-3.250983,-14.123344
4.004666,10.872765,-2.080653,-21.677932
-52.244551,22.529997,22.110355,11.157462
10.689429,46.922816,-18.268832,-3.742419
-2185.001199,-2.910135,-0.824778,-5.486786
-43.410847,25.832712,-15.109888,-7.206772
-60.042241,23.370517,5.475951,-8.006039
0.627989,-2447.120326,-8.096588,-12.540448
2.151473,-11.528320,-8.941900,26.367204
-55.781019,3.936502,11.239121,1.907576
-6603.122118,45.121086,-10.163218,4.082986
-0.351178,14.530520,4.666949,-15.094345
94.330421,-90.365413,-52.665303,15.341245
-107.934434,4.695556,0.098971,15.128512
-116.693774,-57.313738,11.039169,-6.641356
1.532365,11.021317,-3.781466,-4.962078
16.295583,-76.108289,7.863262,14.242890
0.368992,-2.333462,-16.554037,9.456473
87.244281,3.937096,-4.039929,27.613682
-1257.417029,-9.141725,18.642571,-19.391702
-9341.858651,101.151716,10.588579,3.155691
-6.014330,1.010334,-1.753899,-4.521321
3.060112,435.177943,-10.384611,-0.132489
0.940388,2.912534,40.623289,13.827907
-6.058705,-18.379790,-14.232759,-8.080507
81.850608,12.038219,0.123496,-0.486762
-33.823924,9.946369,27.921253,7.238644
3.725250,-68.612171,13.664651,-14.457938
9.646254,0.453974,-11.208130,-26.291144
285.085261,45.224272,-6.627371,20.289687
14.946894,82.843763,341.152589,-9.828000
-0.613848,12.181465,-8.452825,9.028185
441.940362,11.450242,3.943736,-21.108239
0.573430,-6.994880,-17.690540,21.471996
-22.808760,-40.164062,-13.782028,-2.824320
26.689386,16.685691,41.199220,-12.515892
14.584266,3.299697,-12.601270,15.348354
1.501336,21.099887,-19.401044,1.930447
-667.791710,24.264753,8.868447,-17.379573
5.268047,19.044706,10.481146,13.517388
-62.290769,-65.372381,11.802043,4.697678
429.098518,-12.428542,27.187333,27.193156
332.318078,-616.752052,-1.601642,-6.351156
1.107229,-43.714719,14.055490,-3.528836
-83.903984,13.435301,-41.513194,23.578818
-124.526250,-17.985958,1.557814,-2.934793
-0.294814,3.552996,-20.641029,-2.193869
-59.022592,132.605980,7.842763,18.322952
-101.784844,11.342898,-2.997680,-10.635043
-9.718653,-33.258110,1.994873,19.233247
-29.724005,0.766144,19.297100,-10.778039
-4.104019,-23.014899,-85.057310,14.888290
-3.046544,2.108526,-0.163434,-8.057555
-35.927467,40.042777,5.901174,-6.904541
10.134623,2.301724,10.992455,-0.423492
22.555456,11.869198,-15.045833,22.762496
190.684200,-12.247318,-6.988064,-29.814430
223.330134,51.954838,3.273589,-1.094679
-11029.549032,-2.544582,11.571911,23.109694
-59.065005,3.539479,-12.034714,-8.829236
-2.066019,12.982795,25.548896,23.964418
8.972715,-22.357676,-0.202766,-11.217450
15.466636,1.204282,-1.707913,6.099733
1.877240,-9.883295,-5.792698,-7.543558
5.214758,-6.714033,36.360203,-8.241698
2.848284,-0.974457,-7.774710,-2.610886
-125.084174,8.412179,-9.305050,-8.904568
-171.080205,88.928638,-2.137149,0.480762
0.247204,0.853774,-7.038084,35.974496
-9.412404,3.873571,-16.314975,-11.295218
20.802996,8.084718,-0.085853,1.735867
-22.224335,-103.950709,8.533726,29.061684
7.736674,1070.300424,14.097472,15.787481
11.257774,5.162609,-17.120454,-10.616221
-1358.792980,-3.190876,-4.107079,16.620482
4.866436,-4.315533,-0.169636,16.436908
-75.063489,-169.954151,4.962969,28.457064
9.165997,-14.626591,-4.058848,-16.671617
80.436176,-39.924557,-2.421459,-12.244936
1195.801007,20.043433,-25.039758,13.322946
9.778041,25.912604,13.207100,-11.504989
3.073493,0.225597,38.676403,7.998877
-1.412282,-6.225237,13.404513,-1.454886
-3.194875,15.386202,12.921901,10.779246
3.640988,82.353805,11.897556,-2.800667
8.927047,-35.750571,9.420645,-7.516604
20.850188,45.929946,-17.682098,-31.396041
673.675022,-7.330144,-0.718860,-2.714407
11.512422,-23.227661,-8.802548,-6.601287
44.991115,-19.737731,-4.246817,6.845756
2364.669104,-1.769398,-2.664343,16.810949
-8.716825,-0.989130,-6.289293,-4.067894
-502.390906,-209.961334,-43.016631,-2.558196
-0.007823,4.076648,-1.263269,13.107526
3.465521,9.887681,13.519021,-4.017292
-27.019511,11.405631,-7.129080,13.241498
-109.575310,2.780463,-9.047118,7.566989
-0.018896,-39.176422,17.422569,13.296961
-20.135700,-8.911932,28.912452,0.282670
13.939838,-8.610310,13.177368,-13.464511
35.328340,2.093067,-7.586332,-18.789204
1.849271,-24.927261,-20.456147,-11.724422
-229.343134,-10.929289,12.332012,1.964538
1.635008,8.562817,3.205352,-7.002393
