(alpha=0.50),(alpha=1.00),(alpha=1.50),(alpha=2.00)
0.735089,0.205767,0.178968,0.248784
1.235438,-0.316524,-0.223473,-0.077819
-0.159437,-0.048175,0.000170,0.084088
0.012130,0.057880,0.056520,-0.139316
-58.441692,0.040843,0.143109,0.367206
-0.006478,-0.013188,0.063229,0.047455
0.355571,-0.054936,0.227861,-0.031543
-0.129356,-0.056666,-0.084586,0.086192
0.368247,-0.186043,-0.589696,-0.022679
-0.780506,-0.028615,-0.057813,0.037796
-0.260529,0.028623,0.180887,0.097327
4.474099,-0.026299,0.040061,0.029747
0.231229,0.016074,-0.067852,0.070004
0.041273,0.099799,-0.189857,-0.132822
0.313653,0.290581,0.332226,-0.048824
28.470753,-0.203351,-0.041877,0.138695
0.373870,0.017660,-0.032919,0.311541
0.057937,-0.090214,5.173562,0.052900
0.024521,-0.160121,0.033247,-0.124123
0.020330,0.049203,0.232909,0.168032
0.104764,-0.061202,-0.055729,0.083276
-0.500225,0.102778,0.198031,-0.357489
0.519117,0.050569,-0.029779,0.053228
1.895085,-0.168119,-0.005925,-0.038964
-0.001605,0.038811,0.181864,-0.003630
43.735861,-0.347303,0.075985,0.051104
0.000533,0.062629,-0.121299,-0.119469
0.759723,0.054760,1.072032,-0.247918
-8.948825,0.730650,-0.198442,-0.111593
0.029888,0.287794,-0.058344,-0.024730
0.423596,0.229220,-0.102201,-0.087113
0.133101,-0.234100,0.064975,-0.307982
-0.000937,-0.102511,-0.231277,0.092419
-0.209134,-0.080974,-0.036857,-0.014310
-0.236675,0.186277,0.054051,-0.004981
0.953972,-0.032980,-0.101845,-0.081562
-1.394663,-0.052939,0.209153,-0.204725
-215.270314,-0.140716,-0.093472,0.127098
0.049236,-0.114483,0.687029,-0.180781
0.063256,0.051442,0.003526,0.141869
28.720927,-0.313640,-0.070990,0.115708
0.041422,0.141458,0.034516,-0.005162
0.335138,-0.048325,-0.079778,-0.155333
-0.697700,-0.064462,-0.005365,0.056587
-0.011525,-0.061893,0.062408,-0.384865
-0.003282,0.000466,0.103101,0.130322
0.020247,-0.173461,0.007694,0.028553
-0.036561,0.137993,-0.030451,0.031853
-0.243351,-0.095789,-0.458667,-0.047112
-0.434800,2.019764,-0.038046,-0.187931
0.021512,0.151726,-0.071662,0.069285
0.040172,0.008040,0.142298,0.188644
-0.051318,0.680221,-0.198916,0.092558
0.007275,0.322735,0.078916,0.424267
0.019891,-0.002105,-0.050542,-0.211566
-9.769236,0.167626,0.057224,-0.123171
2.392064,-0.199843,0.105306,0.045944
0.062893,0.035578,-0.204569,0.208822
-0.247549,0.715881,0.030356,0.043446
0.573264,-0.166503,-0.017409,-0.026964
0.003250,-0.463519,-0.058976,0.099479
-0.049670,-0.012507,0.443694,-0.221171
-14.474646,-0.101619,0.043396,0.142123
0.225025,-0.143860,0.229338,-0.111681
6.272735,0.077035,-0.054321,-0.163143
-0.095367,-0.106180,-0.145064,-0.114292
-0.278512,-0.204460,-0.024230,0.159737
-0.047359,-0.356788,-0.191813,-0.038677
0.023074,-0.488971,-0.107034,0.098847
0.041023,-0.224000,-0.029275,-0.160595
-0.012758,0.139156,-0.009574,0.045395
-1.228595,0.155254,0.002924,-0.137234
0.073326,0.147226,0.167181,-0.131685
0.073378,0.132940,-0.132163,-0.080951
-0.078571,-0.301577,-0.026165,-0.110511
-0.213862,0.057585,0.103307,-0.062414
0.027366,0.646027,0.136994,-0.195653
-0.004048,11.993507,0.364113,0.009434
0.045047,-0.121253,0.299765,0.236582
-1.803094,0.034431,0.004479,-0.081636
-0.215410,0.393700,0.036518,0.116748
5.947531,-0.045133,0.409795,-0.173170
0.026496,0.265822,0.260799,0.030815
-0.150932,-2.881900,-0.341273,-0.020431
0.032624,0.046925,-0.034383,-0.215157
-1.446084,0.065253,0.391621,-0.030680
0.053325,0.215781,-0.010675,-0.045100
-0.092097,-0.135917,0.042453,-0.000389
0.309197,-1.055763,0.091572,-0.123193
0.052739,-0.073551,-0.092029,-0.099608
-0.116839,-0.245874,0.113210,-0.095777
0.436233,-0.065963,0.001276,-0.139690
0.476365,-0.003599,0.082122,-0.194495
2.210334,-0.361932,0.045196,-0.016711
-0.229585,-0.104341,0.188954,-0.031816
-26.387583,-4.358388,-0.285579,0.048600
-0.078787,0.152043,-0.096794,-0.039938
-0.007193,0.005993,-0.020507,0.178042
-0.005757,-0.002334,0.231940,0.160280
0.276450,-0.000138,-0.091988,-0.075826
0.039599,-0.314944,-0.024092,-0.404421
0.012119,-0.070514,-0.345576,-0.026502
1.769483,-0.215420,0.024253,-0.100455
0.306273,-0.019173,0.162217,-0.056760
3.670577,-0.531582,0.048039,0.091200
-2.558447,-0.287818,0.041493,-0.043512
-8.565557,-0.014351,-0.486542,-0.027600
92.865544,-0.284867,0.048423,0.130020
-0.039786,-0.049784,0.670092,-0.127031
0.098252,0.199174,0.197700,0.098094
-2.612413,0.510746,-0.157233,0.293448
-0.214479,-0.016686,-0.584678,0.019526
-0.227550,-0.062018,-0.049491,0.135523
0.250988,-0.257931,-0.150251,0.075298
24.678344,-0.111291,-0.009740,0.129966
-0.030370,-0.020910,0.110430,-0.027532
0.662011,0.081918,-0.205400,-0.002777
-0.009883,-0.308259,0.105641,0.072625
3.902090,-0.095143,-0.097010,0.145412
-1.593126,-0.087296,-0.037865,-0.037500
427.024745,0.216430,0.005710,-0.015177
9.353652,0.056757,0.149303,0.144397
0.516799,-0.678184,-0.091628,-0.070663
0.079392,0.388026,0.029343,-0.042480
18.984510,0.122560,-0.102004,0.089369
0.322666,1.639109,0.054005,0.029896
-0.705159,0.129382,0.163026,0.024686
0.116502,-0.012890,0.119641,0.021048
0.001446,0.133166,-0.034528,-0.057255
1.530627,-0.108664,-0.017032,0.174833
-0.293603,0.029313,-0.097777,0.069710
0.128830,0.123705,-0.060664,-0.219085
-0.214761,-0.644888,0.000881,-0.078719
85.119054,0.497652,0.131665,-0.017186
0.071107,-0.026984,-0.046436,0.086584
-0.459937,-0.240149,0.201263,0.114085
-0.001859,0.007361,-0.056760,0.092589
-10.082791,-0.082689,0.203309,0.243202
-0.055687,0.112540,-0.033209,0.037531
-1.636236,0.364165,0.352131,0.020562
46.971919,2.108367,0.056295,0.149235
-1.127949,-0.247749,-0.053266,-0.058394
0.128972,0.018005,-0.242001,-0.121957
0.057539,-0.010359,-0.029669,-0.032462
-11.648869,-0.032102,0.181995,-0.167768
0.170613,-1.703761,0.237873,0.230292
-0.736158,0.060503,0.559497,0.072164
-0.161265,-4.083974,0.360065,-0.099016
-0.085035,-0.067491,0.192765,-0.241525
-0.067390,0.197279,0.018262,0.289625
-0.522214,0.123467,0.008282,0.078856
0.403116,0.007553,-0.286112,-0.008894
-0.035402,0.051977,-0.030317,-0.008060
-0.054847,0.010028,-0.033452,-0.051747
0.011406,0.154848,-0.082028,-0.051379
-0.058931,0.652219,-0.042693,0.058726
0.012914,0.014969,0.075856,0.004175
-0.013446,-0.073628,-0.193565,-0.142590
0.167043,0.060045,-0.395913,-0.018766
-0.028014,-0.144426,-0.121864,-0.026743
-15.658987,0.013221,0.053980,0.059684
-0.198219,-0.396034,0.290620,-0.018248
-1.908345,0.038597,-0.058410,-0.107994
-0.012782,-0.010636,-0.261526,0.231640
-0.220157,0.143869,0.084867,-0.081978
-0.293780,-0.015576,-0.062868,0.152524
-21.033482,0.348695,0.055357,0.178631
-0.007002,-0.003381,-0.065473,0.101319
-0.011888,0.130301,-0.066016,0.113141
0.012759,0.060745,0.036036,-0.068874
0.100072,-0.248347,0.151692,0.062983
-0.098757,3.694044,-0.060651,0.231207
-0.051463,0.180378,-0.183434,0.028564
-0.038311,-0.069155,-0.036185,-0.037720
-2.632095,0.053480,-0.259591,-0.006188
-0.006426,-0.514991,-0.031113,-0.018802
0.320684,-0.098570,-0.036796,0.142659
-0.569724,0.350734,0.101697,-0.227250
0.056644,7.461329,0.108852,-0.128945
0.285273,0.161311,0.156098,-0.141326
-0.018104,-0.061486,-0.172710,0.409435
0.011419,-0.060117,-0.212066,0.041437
-0.096431,-0.215166,0.074604,-0.113950
-0.003136,0.636198,-0.004720,-0.126172
0.669689,0.158266,-0.039722,0.180452
-0.629376,-0.745330,-0.484457,0.095387
0.244456,0.099967,-0.060053,-0.026884
0.016779,0.001032,-0.190021,-0.079121
0.000413,-0.026027,-0.038637,0.050119
0.003867,-0.224257,0.294691,-0.230182
0.064252,0.006081,0.117856,0.027412
-0.019676,0.034815,0.142617,-0.103684
-1.031297,0.035636,0.031252,-0.117302
0.098848,-0.073955,0.088152,0.093676
0.010559,-0.118171,0.067729,-0.065151
0.981469,-0.014359,0.037911,-0.034218
-0.053739,0.014610,0.112744,-0.002688
0.385357,-0.013035,-0.030180,0.055279
0.002820,16.854726,-0.026517,-0.001849
-0.443564,-0.197439,0.044425,-0.066512
2.274231,-0.045518,0.002197,-0.192616
-0.008480,-0.011666,0.011979,0.163391
-0.066292,-0.065655,0.055202,0.013403
-0.050965,0.232680,0.069097,-0.144174
-0.145142,-0.018142,-1.036084,-0.006112
-0.216314,-0.051131,-0.151791,0.139698
-0.066407,-0.171545,-0.052531,-0.012344
-0.015899,0.252902,-0.178124,-0.111831
-0.326302,-0.219773,0.018079,-0.070181
-0.089087,0.076391,0.228523,-0.121829
0.006320,0.879347,-0.085171,-0.174289
0.055834,0.201023,0.015600,0.081781
-0.763586,-0.015100,0.212133,-0.193068
-0.045086,0.037640,-0.662681,0.153644
3.317401,0.040525,-0.058580,0.077643
0.873250,-0.676472,-0.000480,-0.244151
-0.054287,-0.140364,-0.067730,0.110611
0.094969,0.053137,0.004715,-0.043969
-0.009404,-0.038867,-0.583752,0.298984
1.171769,0.135884,-0.146106,0.062457
0.020124,-0.459380,0.077434,0.031734
0.132296,0.007924,0.072910,0.089698
-0.949010,0.149341,-0.123166,0.122669
0.701528,0.203021,-0.010878,0.028566
0.723266,-0.128052,-0.219917,-0.151364
-0.909193,0.078755,0.005593,-0.066438
3.202836,0.010980,0.035847,-0.003011
-0.363581,-0.892231,-0.193979,-0.154383
6.339712,0.087569,0.006494,-0.045075
1.280001,0.110216,-0.244119,0.224025
-0.308152,-0.195418,-0.133349,0.174662
6.645292,0.087623,-0.033093,-0.186488
-0.097510,0.051661,0.079344,0.049044
0.288472,0.047371,0.195938,-0.122136
0.006861,0.237693,0.019389,-0.022120
0.019522,0.080668,-0.127667,-0.099584
-0.016921,0.214441,-0.095743,0.050850
-0.263672,0.044277,-0.065149,0.005510
0.007284,-0.042879,0.002631,0.232643
-1.798341,0.169537,-0.120201,0.009079
0.201186,-0.008733,-0.099361,-0.106744
-0.027488,-0.037663,-0.066018,0.070763
0.054492,-0.065765,0.021221,0.157045
-0.014639,0.616059,0.042644,-0.130875
-0.996188,-0.164582,0.015622,0.065199
0.086012,-0.003987,-0.011269,0.065965
-4.375391,-0.224748,0.021674,-0.127697
0.185604,0.151135,0.004254,0.012743
-0.637144,-1.346444,-0.088918,0.061719
0.009021,-0.200176,-0.003254,0.010948
0.235063,-0.007786,-0.056406,0.111163
-0.105337,-0.148180,-0.033211,-0.085186
-0.118428,-0.135509,0.030410,-0.131393
0.014580,-0.014782,0.060778,0.025349
-0.002349,0.251006,-0.051365,0.123261
3.387762,0.187687,0.023001,-0.101646
5.307182,-0.117917,-0.005412,-0.105525
-0.284861,0.078097,-0.066538,0.147257
0.010157,-0.196538,-0.463092,0.287397
1.843915,0.243243,-0.393005,-0.065075
0.236605,-0.299899,0.035377,-0.077532
0.233513,-0.043963,0.078820,-0.218293
-0.030706,0.528540,0.074717,0.021128
0.101568,0.207414,-0.184285,0.194528
0.005651,1.396931,0.149873,0.110264
0.020528,-1.826504,-0.520218,-0.127253
-0.007665,-0.706001,0.008258,-0.095528
0.314147,-0.063359,0.167317,0.106209
-2.249031,0.069753,-0.113122,-0.161688
0.245853,1.908597,-0.343202,-0.027087
-0.153374,0.287537,0.114026,-0.056766
0.948945,-0.431138,0.101008,0.128992
0.043073,0.185651,0.086740,0.268410
0.163684,3.376750,0.232817,-0.002498
-0.104897,0.105787,-0.062416,0.110543
0.049617,0.184978,-0.012947,-0.147406
-0.026984,0.102940,-0.239283,-0.165432
0.207524,-0.027607,0.134237,0.112370
0.894571,-0.172849,-0.245638,-0.092468
300.714892,0.105049,0.009148,-0.064434
0.357972,0.675556,0.040517,-0.140285
-1.253885,0.036874,-0.045905,0.310400
-0.444982,-2.121324,-0.320749,-0.147338
5.039553,-0.183282,0.062599,-0.315605
2.166193,0.020625,0.565870,0.234021
-0.025231,0.182700,-0.097669,-0.140200
-0.689460,0.301361,0.081897,0.102497
98.780253,-0.106839,0.119038,-0.144270
0.107781,-0.152803,0.023875,0.024593
0.173127,-0.101262,-2.518339,-0.131532
-0.098666,-0.210814,0.224668,0.040370
0.071155,-1.428663,-0.162643,-0.159776
6.623951,0.072836,-0.015595,-0.130951
0.505337,-0.013779,0.064161,0.366027
-0.532252,-0.821310,0.233435,0.335321
0.974545,-0.173576,-0.025342,-0.310197
-5.247484,0.023650,-0.067769,-0.021208
-0.006978,-0.120500,0.167301,-0.189682
-0.029462,0.139283,-0.100547,0.167227
-0.632467,-0.288530,0.139023,0.041526
-0.011254,-0.401969,0.131349,0.082634
-0.018090,0.059327,-0.202806,-0.245604
-0.102591,0.078477,0.570813,-0.039446
0.228758,-1.419246,0.148188,-0.059272
2.152077,3.122383,-0.086320,-0.050033
0.049718,0.045767,0.138095,-0.050142
-0.055216,1.634451,0.166996,-0.204569
0.205752,-0.203969,-0.029210,0.182706
-323.798955,-0.102240,0.029676,0.174379
-0.011339,0.017839,-0.147976,0.043127
0.742996,0.156092,-0.020595,0.008093
0.025854,0.275282,0.128718,-0.090288
0.014965,-0.631811,0.226215,-0.282167
-1.352366,-0.012067,0.038852,0.051525
-0.470295,-0.128853,0.113254,0.093826
0.526689,-0.063037,0.053873,-0.115265
-0.860205,0.481864,-0.035771,-0.086265
0.013977,0.016545,0.168787,0.080364
524.572987,0.289622,-0.225389,0.172435
-0.021298,-0.013149,-0.006264,-0.038275
-0.805862,-0.077147,-0.070421,0.024263
-0.559223,0.189129,0.095728,0.043783
-0.106265,-0.579844,-0.145319,0.189943
1.484856,0.312099,-0.333368,-0.131782
0.011457,0.185350,-0.004090,0.000783
-0.058921,-0.028311,0.317275,0.061438
-0.007407,-0.125521,-0.019646,-0.149310
-47.386886,-0.074951,0.142922,-0.084922
0.472258,0.027835,0.010469,0.249661
-2.161878,0.070341,-0.117343,-0.201396
0.045688,0.181851,0.035560,0.081399
-0.046333,-0.237708,0.230336,-0.109270
0.073522,0.065644,0.086295,-0.299887
0.010714,-0.030664,-0.019165,-0.341835
0.031146,-0.194310,0.089198,-0.323083
-0.005577,-0.050759,0.054036,0.145061
7.722847,0.154520,0.110159,0.286665
0.089656,0.001302,0.008740,-0.135429
-0.121784,0.046099,0.037270,0.088035
-0.247075,-0.051410,0.049582,0.119032
0.302412,-0.004011,0.037296,-0.173626
-0.585997,0.110772,-0.045968,0.089524
-0.225756,0.122393,0.117328,0.004090
0.125628,0.084463,0.099585,-0.122930
-0.018950,0.128101,-0.042959,0.034481
-0.122285,-0.024271,-0.049423,-0.066516
-0.122643,-0.002186,0.263607,-0.002168
-0.059164,-0.026467,-0.153965,-0.003529
-0.168829,-0.234359,-0.081768,-0.166068
-0.641790,-0.034032,-0.008009,0.288395
-0.066683,0.095297,-0.144318,-0.096912
-3.788183,0.060814,0.141051,0.058590
-0.385423,-0.031713,0.001669,0.037211
-0.276488,0.029713,0.009800,0.009118
-0.705078,0.342698,0.066277,-0.183308
0.108688,-0.063698,-0.182171,0.091352
-0.018392,-0.221889,-0.037596,-0.098147
-0.026902,0.146944,0.145770,-0.081389
0.007678,-0.056988,-0.165264,0.167585
-10.498625,0.268950,-0.393841,-0.007259
0.433951,-0.444230,-0.358500,0.161787
0.001621,0.074479,0.221834,-0.067293
0.677689,0.025219,-0.055033,0.102817
-0.004801,-0.486117,-0.038989,-0.021935
0.035031,0.085110,0.103780,0.174170
-0.035021,-0.054334,-0.335383,-0.049801
-0.267809,0.266649,0.043774,0.223265
0.012552,1.797882,-0.007309,0.191252
-0.081998,-0.036146,0.142588,0.050971
6.421163,0.183516,0.358051,0.217434
-0.052730,-0.046565,-0.014416,-0.022228
-11.914278,0.163056,0.262217,0.088647
1.079997,-0.304856,-0.183420,-0.056387
-0.130833,0.029045,-0.135531,0.243639
0.111402,-0.051295,-0.066829,-0.098120
-0.436413,-0.082317,-0.022158,0.060386
0.016656,-0.555493,-0.121352,-0.016845
0.468876,0.014517,-0.020344,0.005962
-0.024381,0.006304,-0.016373,0.094325
0.006682,-0.062746,-0.129185,-0.152941
0.006005,10.773202,0.294707,-0.067844
0.102359,-0.251080,-0.066158,-0.124852
0.618072,-0.174457,-0.016841,-0.216633
1.942209,0.151195,0.125372,0.090077
0.560548,-0.811188,0.213376,0.084433
-0.029778,-0.204131,0.033844,0.035414
4.584112,-0.137553,0.241959,-0.111355
0.058905,-0.011651,0.132371,-0.010135
-0.037011,-0.009697,0.015869,-0.142783
0.037215,-0.027025,0.206760,-0.231708
0.077965,-0.043978,-0.105780,0.196119
-0.799617,0.028550,0.025402,-0.185920
0.209504,4.550528,0.058946,-0.204292
-1.954764,-0.060744,-0.106460,-0.025541
54.765181,-0.180846,-0.128289,0.176820
0.191933,-0.111838,-0.106180,0.036581
-0.003806,0.534177,-0.664124,-0.244097
0.088069,-0.414517,0.194763,-0.036814
3.589721,0.505179,-0.116853,-0.131131
0.011279,-0.313722,0.682571,-0.243544
0.106345,0.468077,0.065537,0.155024
-0.144309,0.860497,0.092540,0.145421
-0.019653,0.104526,-0.282314,0.021707
-0.058320,0.162614,0.115410,0.295423
-0.512667,-0.000766,-0.087260,-0.018907
0.794629,-0.090835,0.079897,-0.027221
-0.409799,-0.028674,-0.269407,0.066291
-0.066495,-0.356780,0.517095,-0.052366
-0.084298,-0.195576,-0.151068,0.030784
-0.080731,-0.146810,0.064681,-0.142966
2.963677,-0.168052,0.254305,0.374624
-0.202613,-0.894700,-0.081909,0.239001
-1.824479,-0.022755,-0.079106,0.264682
-5.306613,-0.025800,0.002679,0.226169
0.071444,0.091567,0.030284,0.144584
-0.011073,0.019538,0.191679,0.027424
-4.658041,-0.038613,-0.235604,-0.065800
-0.009959,0.087321,-0.054800,0.173212
0.024704,0.285365,0.157935,0.280701
0.514565,0.302460,-0.023657,0.158532
0.807516,-1.320724,0.097805,0.140571
-0.148954,-0.147304,0.553462,0.153294
-0.019222,-0.040200,2.154533,-0.055634
0.550616,-0.588976,-0.163101,-0.135691
-0.062894,-0.111993,-0.120549,0.182879
0.050221,-0.012707,0.026668,0.027035
-0.027529,-0.014872,-0.419124,0.017760
0.008931,0.023063,-0.142989,-0.216807
0.344393,0.038076,-0.022076,0.060781
-0.024179,0.049019,-0.212920,-0.321521
-0.021256,0.062767,-0.477720,-0.007816
0.001121,-0.224380,-0.161128,0.016982
-0.221209,0.174614,0.019792,-0.037139
0.028759,-0.098184,-0.114612,0.161733
1.736028,-0.031268,0.086936,0.118475
0.235501,-0.006654,0.269832,0.091028
-0.018330,0.238243,0.698185,0.135127
0.094186,0.084027,-0.064009,0.032618
0.024006,-0.013463,0.075684,0.120644
-140.492475,-0.166586,0.199755,0.238916
0.005746,0.120008,0.026271,-0.230869
-0.012406,-0.823579,0.116055,-0.070870
-0.041441,0.015492,0.143387,0.080879
-0.022351,0.068616,-0.146895,-0.081853
0.430483,-0.051898,-0.060238,-0.086845
0.012620,0.429451,-0.130729,0.188922
-0.038775,0.238736,0.480023,0.030800
0.140585,-0.049434,0.013952,0.037127
0.751442,-0.084946,0.268507,0.092086
-0.012630,-0.223520,-0.198284,0.082962
-0.016717,-0.022994,0.016783,0.029578
0.042208,0.022819,0.107132,0.217452
0.352366,-0.091812,0.050524,-0.148761
-0.107939,-0.081226,0.138326,-0.112622
-0.412100,0.009330,0.001719,-0.265827
-0.030153,0.518698,-0.050062,0.028788
-0.030269,0.024556,0.182417,-0.058010
2491.994938,0.156418,-0.140781,0.024211
-0.345273,-0.694063,0.027926,0.263131
1.092680,0.053616,-0.240460,-0.404682
0.244894,0.020935,-0.011020,-0.249700
0.118889,0.009953,-0.018675,0.096051
0.091182,0.166001,-0.107236,0.144370
0.007205,0.119439,-0.242517,-0.054970
0.001166,0.047869,0.200005,0.260613
-0.266474,-0.181078,0.082884,-0.128918
-0.114652,0.201181,0.084984,-0.124118
0.000872,0.136714,0.146141,-0.156889
0.113749,-0.128004,-0.073471,-0.067049
-0.038309,0.027071,-0.188601,-0.185906
0.162955,0.024396,-0.141209,-0.211265
-0.319219,-0.439716,-0.117255,0.024888
0.007867,-0.509697,-0.004581,0.158684
0.972797,-0.350160,0.252154,0.142197
-1.980958,1.699035,-0.323957,-0.156610
-0.045131,0.016443,0.086690,-0.015378
0.765457,0.079465,-0.014606,0.109037
-0.155848,-0.120637,-0.076047,0.068385
-0.200635,0.193198,0.099809,-0.059972
-0.515803,-0.038185,-0.051863,0.150468
0.167725,-0.119164,0.021835,0.005108
-0.232602,0.082801,-0.209586,0.011515
-0.016302,0.082911,-0.029940,0.043512
0.038683,0.145393,-0.182049,0.109386
0.068750,0.509051,0.153167,-0.076979
0.004873,-0.814114,-1.878586,0.070897
-901.070897,-0.368099,-0.203855,0.041051
-0.087576,0.338572,0.079147,0.281239
-0.232304,0.086609,0.143047,-0.113195
-0.094676,0.488532,-0.132057,-0.378530
0.584464,-0.098579,-0.036513,0.092395
0.205199,0.067030,-0.126128,-0.055845
46.877710,-0.205779,0.008859,-0.240375
2.445269,0.054190,-0.241614,-0.196434
0.878933,-0.014817,-0.012722,-0.060835
11.976524,1.396536,-0.043814,0.025578
-0.008737,-0.480500,0.004537,-0.071565
-0.547058,-0.134217,-0.058459,-0.251985
0.187806,0.044004,0.230962,0.015050
-0.024226,0.061632,0.052577,0.328606
0.001555,-0.083323,-0.068628,0.104447
0.049615,-0.174718,0.093262,-0.132906
-1.419847,-0.014488,0.069593,-0.222811
0.036725,0.162305,-0.005992,-0.115886
-0.048900,0.009357,0.016802,0.028767
0.053142,0.053458,0.104073,0.329080
0.013019,-1.706318,0.219865,-0.000455
-2.657188,-3.561382,-0.171170,-0.128059
-0.086557,0.007375,-0.214829,-0.033172
-0.547927,0.155884,-1.130156,-0.020176
0.041444,0.118124,0.248078,-0.115853
0.187241,0.032128,-0.106013,-0.171259
-0.035772,-0.037162,0.035811,-0.041110
0.125659,-0.027880,0.091140,-0.054638
0.074911,-0.185441,-0.212045,-0.028353
0.061591,-0.065841,-0.057341,0.098067
-0.056764,-0.367019,-0.185719,0.093895
0.099081,5.516720,-0.023297,-0.069324
0.015899,-0.031138,-0.068935,-0.058397
-0.079200,0.042742,-0.080613,0.127281
-0.035976,-0.075044,-0.000308,-0.081051
-0.734766,-0.182560,0.763611,-0.098009
-0.069328,-0.275865,-0.094228,-0.095394
-0.039025,-0.000578,0.389544,-0.147012
0.620415,-0.106444,0.108488,0.118966
1.036349,-0.035946,-0.045524,0.327822
-0.412249,1.163976,0.021296,0.088134
15.824389,0.452060,-0.043869,-0.079500
0.252125,1.245679,-0.071933,0.114982
-0.094487,0.976641,-0.121880,-0.194703
-0.017674,-0.106785,0.024212,0.078727
0.882855,0.252950,0.119407,-0.117418
-0.019067,0.043830,-0.111319,0.181833
0.064730,-0.008237,0.046466,0.033463
1.513872,-0.040710,-0.161086,0.096855
0.028723,1.329577,0.018303,0.069708
0.007623,-0.241549,-0.163733,0.027875
0.413497,-0.041542,-0.268639,0.317558
-0.006151,-0.020616,-0.276534,0.049070
-1.195355,0.027233,0.033781,0.056014
0.024561,0.146302,0.119269,-0.057794
2.204516,-0.153962,0.262326,0.078736
0.004055,0.041546,-0.096560,0.112678
0.005451,0.073315,0.231596,0.090024
1.337226,0.030896,-0.081315,0.126582
-0.005719,0.076314,-0.078605,-0.026306
-0.319288,0.032757,-0.039522,-0.107080
0.137774,-0.161505,0.188750,-0.023986
-0.147104,-1.243126,0.007481,-0.001145
0.000350,0.246828,-0.334679,0.312662
-0.026325,0.604238,-0.058214,-0.225896
0.010345,0.114612,-0.020877,0.182939
-0.035854,0.140251,0.025290,-0.175196
-0.029038,0.053766,-0.045383,0.063421
-1.503241,-0.038889,0.557519,0.208053
-0.003065,0.015585,-0.032431,0.073005
-0.019585,-0.083027,-0.019521,-0.161730
0.060458,0.011300,0.026469,-0.064841
0.297541,-0.193700,-0.086388,0.057097
-4.395963,-0.331473,-0.034754,-0.114768
0.018260,-0.032055,0.044048,-0.056746
3.632593,-0.294975,-0.072040,0.113218
11.520494,-0.197359,0.083748,-0.001677
-2.085717,-0.500907,-0.171415,0.146733
-1.560232,0.035903,-0.079924,-0.009562
-0.035050,-0.129688,-0.340807,-0.111526
0.534131,-0.114562,-0.051350,-0.097761
0.053240,0.024519,-0.023591,-0.019811
0.636533,-0.137172,-0.008373,-0.003704
-0.066552,-0.143046,0.072037,0.071757
-0.013535,-0.114010,-0.278610,0.179579
-170.887309,0.453267,-0.008285,-0.178627
0.230609,0.046846,0.093145,0.115096
0.067363,0.082318,-0.211112,0.037241
-0.140625,-0.129096,0.146634,-0.155763
-0.029567,-0.198779,-0.002252,0.061773
-0.017410,-0.056909,0.243380,-0.052136
0.134066,0.056332,0.124676,-0.013056
-0.074990,-0.037616,-0.032513,0.047294
-14.992756,0.211296,0.261285,0.101115
0.298584,-0.043370,0.008296,0.039778
-0.127979,0.035877,-0.091672,0.045945
-1.155420,-0.085708,0.138858,-0.399341
0.096973,-2.124903,0.139457,-0.140048
-0.114485,0.065311,0.035843,0.055233
0.130220,-0.028236,0.564731,-0.133515
-11.589671,0.016091,-0.284976,-0.163438
3.526944,0.467922,-0.010508,0.097762
0.019097,-0.118039,0.039370,0.266446
0.128096,-0.052782,0.069796,-0.049503
-1.373697,-0.293895,-0.125672,-0.167645
0.209015,-0.163663,0.003583,0.122614
4.837593,0.012092,0.127875,-0.099960
-0.040195,-0.057830,-0.053493,0.033130
0.034381,0.145223,0.104049,-0.364402
-6222.291659,0.102588,0.093560,-0.003988
-0.228279,-0.054774,0.038955,0.018615
-0.121048,0.108805,0.091294,-0.050267
0.019445,-0.002710,0.094168,0.093873
1.071214,-0.157405,0.051474,0.218411
-0.269590,0.006502,-0.168474,0.144785
-7.976955,-0.038624,0.083300,0.025339
-0.339349,0.040300,-0.088973,-0.018690
0.829559,0.168460,-0.096676,0.187370
-0.075153,-0.254801,0.088173,-0.068769
-1.669192,0.115316,-0.070244,-0.385701
-0.544210,-0.143875,-0.012511,-0.016720
0.348955,-0.193216,-0.131787,0.007245
0.122471,0.103068,0.050460,0.091304
0.545571,0.341302,0.222967,0.136363
0.697439,-0.063326,-0.021051,-0.081329
0.103976,-0.130056,0.001831,-0.138897
-10.692922,-2.600528,-0.109375,-0.025971
0.399302,-0.070678,-0.043594,0.135014
0.011085,-0.774120,-0.255667,-0.031657
-47.353551,-0.779247,-0.083020,0.000609
0.000742,-0.080703,0.175547,0.153516
-0.046128,-0.115496,0.070638,0.152912
-0.203622,0.163902,-0.205145,-0.078528
0.018877,-0.042826,-0.007594,0.322112
-0.002759,0.022586,0.011728,0.077173
0.006810,0.003672,-0.009809,0.040944
0.885470,-0.075707,0.196746,0.297124
-0.032377,-0.213904,-0.182691,0.044830
-2.235548,0.093600,-0.517870,0.131323
0.179895,-0.018483,-0.045508,-0.131169
-0.086466,0.045689,0.049411,-0.044287
-2.721897,-0.045283,-0.007068,-0.048701
-0.012251,0.092066,0.138348,-0.105599
5.629288,-0.119785,-0.299774,-0.154188
17.099340,-0.101838,-0.187485,-0.190042
-0.017431,0.190987,-0.021056,-0.169392
-0.003263,-0.093446,0.030888,-0.210338
